pre,post,n
864691135382942682,864691134940964963,3
864691135564558359,864691134947423740,1
864691135124213543,864691134940739171,1
864691135358838360,864691134948377340,1
864691135448821844,864691134966178335,1
864691135991067136,864691134949219324,1
864691135490552378,864691134949221372,1
864691135493222375,864691134965428255,2
864691136965986254,864691134948377340,3
864691136370790280,864691134940963171,1
864691135686540471,864691134966051871,1
864691135570814445,864691134940964963,4
864691136314593341,864691134965428255,2
864691136392827519,864691134965428255,2
864691135295125004,864691134965428255,1
864691136057345496,864691134947985148,1
864691136391832447,864691134965434399,2
864691135448168020,864691134966263839,1
864691135309741126,864691134949087228,1
864691135782603088,864691134988902778,2
864691136100734581,864691134940869731,1
864691136057961432,864691134940726115,2
864691136483292460,864691134948367100,3
864691136089953847,864691134965428255,1
864691135165106477,864691134965428255,2
864691135493222375,864691134965328671,2
864691136286569667,864691134965694495,1
864691136907705966,864691134965612319,1
864691135431993904,864691134965428255,3
864691135743185771,864691134941168227,1
864691135939592196,864691134965428255,2
864691135418116538,864691134948352764,1
864691136968568014,864691134965428255,2
864691135698415125,864691134940964963,1
864691135571702821,864691134940963171,7
864691135779297981,864691134965428255,1
864691135360123207,864691134965364255,1
864691135685394674,864691134965403167,1
864691135866165374,864691134949774844,2
864691135696945562,864691134947962620,1
864691135781081680,864691134948421372,2
864691136723351037,864691134948367100,1
864691135986418432,864691134965359391,1
864691136976126492,864691134940950883,1
864691136619344859,864691134965328671,1
864691136021196024,864691134965428255,1
864691135366941689,864691134940869731,3
864691135561529057,864691134940964963,1
864691135481144518,864691134940964963,1
864691135545971752,864691134940964963,1
864691136425528879,864691134940964963,4
864691135877413971,864691134940964963,2
864691136723576573,864691134940964963,1
864691135468408402,864691134940964963,5
864691135304431271,864691134942077795,3
864691135741991828,864691134940739171,1
864691136089175351,864691134965428255,1
864691135123807271,864691134940970339,1
864691136617970907,864691134940963171,1
864691136578382868,864691134940964963,1
864691136021895416,864691134940964963,1
864691136914081521,864691134940964963,2
864691135495146640,864691134965597471,1
864691135876101715,864691134940964963,1
864691136144008244,864691134940970339,2
864691136012948387,864691134940964963,1
864691136768713582,864691134940964963,2
864691135688915168,864691134965402143,1
864691136274784525,864691134940964963,1
864691135464273982,864691134940964963,3
864691135469189260,864691134948659708,1
864691137198626625,864691134940964963,1
864691135762420022,864691134948244732,1
864691135865681116,864691134940964963,3
864691135684932791,864691134940964963,1
864691135781081680,864691134940964963,1
864691135586097020,864691134940964963,1
864691135101096480,864691134940964963,1
864691135345173151,864691134940964963,1
864691135303202215,864691134965597471,1
864691135659869826,864691134965428255,2
864691135215320376,864691134948423676,1
864691135774552059,864691134942667363,1
864691135946128932,864691134942667363,1
864691135544396072,864691134940964963,1
864691135865543557,864691134940964963,10
864691135732877972,864691134940964963,1
864691136489712914,864691134940739171,1
864691136910393454,864691134965694495,1
864691136195005160,864691134947793916,1
864691134940809315,864691134948762620,1
864691135490588986,864691134947423740,2
864691135344038321,864691134950034684,9
864691136925335370,864691134988450426,2
864691135989860867,864691134942667363,1
864691135782603088,864691134966791711,2
864691135418240698,864691134947423740,1
864691136724030461,864691134965230879,1
864691136912231921,864691134948762620,1
864691135308748614,864691134940946787,1
864691135164857133,864691134966051871,3
864691136004885706,864691134940964963,4
864691136009890476,864691134940726115,3
864691135490588986,864691134988902778,1
864691135376325193,864691134940836963,1
864691135538639986,864691134948244732,2
864691135772906571,864691134965694495,2
864691135565442647,864691134964447775,1
864691135385013978,864691134964823071,3
864691136236669455,864691134965337887,1
864691137020663406,864691134942667363,1
864691135586487932,864691134940964963,1
864691135655069122,864691134940739171,1
864691134988895610,864691134942667363,1
864691135948823905,864691134949737468,1
864691135800744290,864691134942667363,1
864691135685251511,864691134964733983,1
864691135119866845,864691134942667363,2
864691135576403486,864691134942667363,1
864691134942667363,864691134942667363,7
864691135618448745,864691134965428255,3
864691135013958390,864691134942667363,10
864691135919921328,864691134940739171,1
864691135684574391,864691134942667363,1
864691135865646812,864691134988902778,1
864691136334755763,864691134950034684,1
864691135639892027,864691134964469535,1
864691135954180872,864691134942077795,1
864691135988292608,864691134942667363,1
864691136389296503,864691134942667363,1
864691135498384147,864691134942667363,2
864691135215320376,864691134966051871,1
864691135698416405,864691134942667363,6
864691135784685619,864691134942667363,1
864691135324623260,864691134949774844,1
864691136298018587,864691134947962620,1
864691135865511301,864691134940781411,1
864691135465061021,864691134949519612,1
864691135389273217,864691134947962620,1
864691135518928522,864691134948373756,1
864691135562798817,864691134966051871,1
864691135511297232,864691134949368316,1
864691136053537779,864691134988881274,5
864691135782865715,864691134947962620,3
864691136195783912,864691134965694495,7
864691136194917334,864691134949087228,1
864691135469802124,864691134940757347,1
864691135468554124,864691134948421372,1
864691136090632503,864691134965403167,1
864691136817750382,864691134988946810,1
864691135741612692,864691134965735199,1
864691135996104618,864691134965184287,1
864691135307333958,864691134942667363,1
864691137018050414,864691134965263647,1
864691135464076701,864691134947793916,1
864691136922751204,864691134964690207,1
864691135309486662,864691134964469535,1
864691135889411721,864691134965634591,1
864691135741991828,864691134964823071,3
864691136110217400,864691134964455967,1
864691135134565280,864691134965403167,1
864691136024810553,864691134966710559,1
864691135850036830,864691134942077795,1
864691135749009961,864691134988437370,1
864691135938885124,864691134964447775,1
864691135105049165,864691134988437370,1
864691136195666152,864691134965597471,1
864691135684307698,864691134948263420,1
864691135999077066,864691134948224764,1
864691136489757458,864691134965694495,1
864691135346877087,864691134966178335,1
864691136042036054,864691134940950883,1
864691136594510498,864691134965230879,1
864691135688884192,864691134947936508,2
864691135280880545,864691134965190687,1
864691135324001692,864691134988946810,1
864691135842920419,864691134950034684,2
864691135755676365,864691134988437370,1
864691135570870406,864691134988450426,1
864691136990374293,864691134966178335,1
864691135520105610,864691134948423676,1
864691136319937175,864691134965175071,1
864691135848601438,864691134941168227,1
864691136057961432,864691134964823071,3
864691136453384959,864691134965403167,1
864691136196971596,864691134947793916,1
864691135397103137,864691134966051871,1
864691135375898568,864691134940906339,1
864691135463683229,864691134965230879,1
864691135941530996,864691134965190687,2
864691135376255305,864691134966710559,1
864691135837978259,864691134966051871,1
864691136453615615,864691134966710559,1
864691135361216088,864691134947962620,3
864691136521831825,864691134988437370,1
864691135732237241,864691134950034684,1
864691135367873273,864691134965184287,1
864691136723424253,864691134965263647,1
864691136057918168,864691134948762620,1
864691136311663706,864691134965428255,2
864691135917583462,864691134965343775,1
864691135124571943,864691134964447775,3
864691135346685855,864691134949519612,1
864691135955268616,864691134950034684,2
864691135619638671,864691134988881274,3
864691135941277044,864691134965612319,1
864691135490588986,864691134965428255,2
864691136419552663,864691134942667363,1
864691135778993597,864691134940726115,2
864691135742071403,864691134947936508,2
864691135565370967,864691134965263647,1
864691135357422543,864691134947962620,1
864691135761826614,864691134965332767,1
864691135853244359,864691134947962620,2
864691136990940309,864691134965296415,1
864691135394927605,864691134965364255,1
864691136445968259,864691134940836963,1
864691136053803251,864691134965328671,1
864691135014286998,864691134988437370,1
864691134965175071,864691134965175071,18
864691135717528346,864691134942077795,4
864691135137370137,864691134965403167,1
864691135948857697,864691134965735199,3
864691135720773937,864691134947959548,2
864691135394982133,864691134965332767,1
864691135395515125,864691134988881274,1
864691136453098239,864691134965184031,1
864691136903052978,864691134940964963,1
864691136143369012,864691134949774844,1
864691135860031080,864691134947936508,2
864691135848699230,864691134949087228,1
864691135375947720,864691134966710559,1
864691136586529442,864691134948263420,4
864691135776882093,864691134947959548,9
864691135455698026,864691134940950883,4
864691135700272162,864691134965415455,5
864691135615438795,864691134940781411,5
864691136021282040,864691134947959548,2
864691135730394553,864691134964430879,1
864691135067740740,864691134965328671,1
864691135811766220,864691134948352764,2
864691136041046782,864691134948223484,2
864691135196301610,864691134965184287,1
864691135778777952,864691134940739171,1
864691135658871170,864691134947423740,2
864691136209567164,864691134948224764,1
864691135491641695,864691134949519612,1
864691136314126653,864691134940726115,1
864691135368949241,864691134949087228,1
864691134948367100,864691134948367100,8
864691135841478627,864691134948244732,2
864691135874578830,864691134942221411,1
864691135295423244,864691134965612319,1
864691135873630862,864691134948272636,1
864691135498461203,864691134941168227,1
864691135724637355,864691134965230879,2
864691135617152361,864691134965735199,1
864691136314548285,864691134988437370,1
864691135965047754,864691134948263420,1
864691135518305747,864691134940726115,3
864691135890733193,864691134965291295,1
864691135717528346,864691134947423740,4
864691135015203830,864691134941168227,3
864691136619260813,864691134947959548,2
864691136521568145,864691134948423676,1
864691135309786950,864691134940950883,1
864691135645080047,864691134940946787,1
864691136053225715,864691134940950883,1
864691136371073416,864691134947962620,1
864691135567081751,864691134940970339,1
864691135737643924,864691134940781411,2
864691135375430985,864691134940757347,2
864691135658869122,864691134940946787,1
864691135717528346,864691134988902778,5
864691134989354106,864691134965634591,1
864691135571702821,864691134940970339,3
864691135573326317,864691134964823071,1
864691136134710411,864691134965403167,1
864691135584771181,864691134965175071,2
864691135280860833,864691134949737468,1
864691136437301918,864691134965328671,1
864691135472763442,864691134988437370,4
864691135717528346,864691134965428255,4
864691136011733934,864691134948423676,2
864691135338488294,864691134948423676,1
864691135573273637,864691134965403167,1
864691136111240017,864691134948287228,1
864691135859457128,864691134965184031,1
864691136288927939,864691134965735199,2
864691136123801126,864691134965332767,1
864691135012494070,864691134947959548,2
864691135920930224,864691134940739171,2
864691135367436537,864691134948421372,1
864691135570502790,864691134940757347,2
864691136276126221,864691134942077795,2
864691135383841003,864691134965230879,2
864691136144769844,864691134988437370,2
864691135801604706,864691134965332767,1
864691135940881830,864691134949519612,2
864691135785288388,864691134948272636,1
864691136361490914,864691134964690207,1
864691134940660323,864691134942077795,1
864691135348268503,864691134947959548,1
864691136922740452,864691134940809315,1
864691135678315204,864691134940781411,1
864691136331249642,864691134940726115,1
864691135718228372,864691134964690207,1
864691135213735992,864691134965184031,1
864691135475713856,864691134949219324,2
864691136118431396,864691134949368316,2
864691135772053835,864691134947793916,1
864691136334834355,864691134947423740,1
864691136973682972,864691134940950883,1
864691135595810859,864691134966710559,2
864691135878154067,864691134965403167,4
864691135866368389,864691134947959548,3
864691136976247324,864691134964733983,1
864691135782708304,864691134949087228,1
864691135994306979,864691134965359391,1
864691135348298967,864691134942221411,1
864691136974771740,864691134988437370,2
864691135408807881,864691134947936508,1
864691135408194761,864691134964938015,1
864691135491084519,864691134948263420,3
864691135918322352,864691134942221411,1
864691135067053124,864691134948244732,5
864691135810290380,864691134947962620,2
864691136524134033,864691134948373756,2
864691135689657056,864691134965328671,2
864691135986900483,864691134964430879,2
864691135181804802,864691134964690207,2
864691135584820856,864691134948377340,3
864691135784179763,864691134948263420,3
864691135920815280,864691134964469535,1
864691135067979332,864691134966852383,1
864691135492363751,864691134966791711,1
864691135498392339,864691134941168227,1
864691135469422674,864691134965184287,1
864691135213702784,864691134988881274,1
864691136390289936,864691134965296415,1
864691135566117143,864691134965184287,1
864691135567950828,864691134940781411,1
864691135210651840,864691134988437370,1
864691136953637087,864691134966710559,1
864691135939704580,864691134964455967,1
864691135491084519,864691134947793916,1
864691135582886253,864691134949519612,1
864691136381324501,864691134940726115,1
864691135519178378,864691134966263839,1
864691136143357236,864691134949087228,1
864691136227699537,864691134965184287,1
864691135997680042,864691134965428255,1
864691135737501844,864691134988881274,3
864691136236735503,864691134942077795,1
864691135135044512,864691134965735199,5
864691135976343754,864691134965364255,1
864691136992615573,864691134947959548,1
864691136311098970,864691134947793916,1
864691135213702784,864691134965263647,1
864691135920747440,864691134966791711,2
864691135840113811,864691134966051871,6
864691136422968879,864691134964447775,1
864691136814400627,864691134940726115,2
864691135842920419,864691134947962620,2
864691135742189460,864691134949221372,1
864691135386383189,864691134941168227,1
864691135428987952,864691134965428255,3
864691135717446170,864691134948423676,1
864691135407730377,864691134965196575,2
864691135754709709,864691134948377340,1
864691135568311276,864691134965190687,1
864691135840113811,864691134950034684,2
864691135782865715,864691134966051871,1
864691136007128778,864691134949519612,1
864691135920815280,864691134940726115,1
864691135994226881,864691134949519612,1
864691135495542672,864691134988946810,2
864691136925029092,864691134947936508,1
864691136108627417,864691134965230879,1
864691136524089489,864691134949219324,1
864691135777608800,864691134965694495,1
864691135866984668,864691134966710559,1
864691135163379245,864691134942221411,8
864691135616576715,864691134949519612,2
864691135060204955,864691134940757347,1
864691135618461289,864691134949219324,1
864691134966759711,864691134949737468,1
864691135340983749,864691134942221411,4
864691136136625021,864691134949368316,1
864691135866519004,864691134948421372,1
864691135892234633,864691134966051871,1
864691136238939196,864691134965428255,1
864691135787115204,864691134949737468,1
864691135307569734,864691134949774844,2
864691135575852574,864691134964447775,2
864691135304171175,864691134965184287,1
864691136312857149,864691134942221411,1
864691135645080047,864691134948287228,1
864691135547114180,864691134965291295,1
864691136593436066,864691134940970339,1
864691135782474547,864691134940781411,1
864691135997488298,864691134948377340,1
864691136289134231,864691134948287228,1
864691135385220181,864691134965196575,1
864691135611879943,864691134948423676,1
864691135591211019,864691134965428255,1
864691135688823008,864691134940970339,1
864691136009415340,864691134965230879,1
864691135616546251,864691134948263420,1
864691136091718711,864691134964469535,1
864691135891914121,864691134966178335,1
864691135383493850,864691134988437370,2
864691136371745928,864691134941168227,1
864691135571108742,864691134965694495,1
864691136051146739,864691134965403167,1
864691135578098949,864691134940726115,1
864691136619746267,864691134966263839,6
864691136065821592,864691134942221411,4
864691136437389470,864691134965230879,1
864691135215108736,864691134949737468,1
864691136137470589,864691134940872035,1
864691135645531631,864691134964790815,1
864691136085267564,864691134948421372,1
864691136381453781,864691134947423740,1
864691135214970752,864691134947962620,1
864691136144014644,864691134940950883,1
864691135383936730,864691134949368316,1
864691135386409345,864691134940809315,1
864691135475630656,864691134964823071,1
864691135611337735,864691134940872035,1
864691136111608504,864691134965428255,1
864691135687851488,864691134948224764,1
864691135743183723,864691134947423740,1
864691135732715961,864691134940739171,1
864691136381301461,864691134949368316,1
864691134965718303,864691134942221411,1
864691135494843792,864691134942667363,1
864691135772243787,864691134947793916,1
864691136424516399,864691134940726115,3
864691135989321984,864691134940950883,1
864691134942498147,864691134948287228,7
864691136124603174,864691134965848351,1
864691136267372532,864691134965184287,1
864691135699767317,864691134965428255,1
864691135293873078,864691134940757347,2
864691136238777871,864691134966051871,1
864691136134942347,864691134942221411,1
864691136197172556,864691134949221372,1
864691136814400627,864691134964823071,1
864691136924636900,864691134940950883,1
864691136065821592,864691134965343775,3
864691136740790876,864691134949219324,1
864691136740460636,864691134965415455,7
864691135113649561,864691134948287228,1
864691135014442486,864691134948367100,5
864691136011361699,864691134988946810,1
864691134964690207,864691134964690207,6
864691135375765321,864691134940946787,4
864691136443726723,864691134948263420,1
864691136813865843,864691134940726115,4
864691135356861903,864691134950034684,1
864691135478171048,864691134949737468,1
864691135778777952,864691134948373756,1
864691135969347429,864691134966178335,1
864691135492405863,864691134940964963,2
864691135772202571,864691134942667363,1
864691135157784932,864691134940869731,1
864691136953451487,864691134965296415,1
864691135587758716,864691134940781411,1
864691135369327097,864691134940906339,1
864691135578098949,864691134964823071,2
864691135885764464,864691134949368316,1
864691134966063135,864691134949368316,1
864691135386376533,864691134988437370,1
864691135163379245,864691134965343775,1
864691135866519004,864691134940964963,2
864691136287512771,864691134965263647,1
864691135994819754,864691134949737468,1
864691136743457884,864691134948421372,4
864691136424110127,864691134964469535,1
864691135808367645,864691134940964963,1
864691135213715584,864691134940963171,1
864691136390718736,864691134942077795,1
864691135847920222,864691134965694495,1
864691135995019434,864691134948377340,1
864691136813865843,864691134948373756,1
864691135135044512,864691134964447775,1
864691135857881390,864691134948373756,3
864691135726140843,864691134942077795,1
864691134948429052,864691134948377340,1
864691136372572808,864691134948263420,4
864691135782865459,864691134948367100,2
864691135100933664,864691134964430879,1
864691135702516091,864691134949087228,1
864691135359753304,864691134948263420,2
864691136602622161,864691134965403167,1
864691136380004565,864691134965184287,1
864691136011549614,864691134949519612,1
864691136012948387,864691134948421372,5
864691136578531092,864691134965735199,1
864691135208678521,864691134966263839,1
864691135693694399,864691134948352764,1
864691135939551029,864691134965694495,1
864691135840070291,864691134948352764,1
864691135015655574,864691134948263420,1
864691136925089508,864691134965597471,1
864691135341977009,864691134965597471,1
864691135757105362,864691134964469535,1
864691135840070291,864691134940726115,1
864691135971327077,864691134940950883,1
864691135501703746,864691134965735199,1
864691135409227977,864691134940836963,1
864691136578546708,864691134940963171,1
864691135431323184,864691134947793916,1
864691135616591051,864691134964823071,2
864691135272003237,864691134965184287,1
864691136022619384,864691134965597471,1
864691136906148530,864691134949519612,1
864691135495150736,864691134965291295,1
864691135570223852,864691134940726115,1
864691135015755670,864691134988902778,1
864691135892440457,864691134940726115,2
864691136743319132,864691134988881274,1
864691136314593341,864691134988902778,2
864691136602187217,864691134940781411,3
864691136913383921,864691134966051871,1
864691135448821844,864691134966051871,1
864691136056791256,864691134966791711,1
864691135416106426,864691134988881274,1
864691135431537138,864691134949368316,1
864691135847913822,864691134940970339,1
864691135544669736,864691134988902778,1
864691136903066546,864691134948287228,1
864691135919170736,864691134948421372,1
864691135563031265,864691134940781411,1
864691136485018412,864691134948373756,2
864691136123733286,864691134988881274,1
864691135884254064,864691134964823071,6
864691135986418432,864691134965196575,1
864691135938291204,864691134988902778,1
864691135779634621,864691134965735199,2
864691136665188062,864691134964469535,10
864691136577957140,864691134948278780,1
864691135012872854,864691134949774844,3
864691136209972668,864691134988881274,1
864691137020671342,864691134948421372,10
864691135802578530,864691134948373756,3
864691136742921308,864691134940739171,2
864691135563031265,864691134948421372,2
864691136743319132,864691134947985148,1
864691136021733368,864691134965694495,1
864691135910670249,864691134965175071,1
864691135848851038,864691134965263647,1
864691135873610382,864691134948421372,1
864691136034011579,864691134948352764,1
864691135738387076,864691134965190687,2
864691135784914483,864691134948352764,1
864691135013735830,864691134940946787,1
864691135727738687,864691134949219324,1
864691135164662829,864691134942077795,1
864691136924407780,864691134940906339,1
864691135182726402,864691134965634591,2
864691135349118423,864691134949774844,1
864691135279453345,864691134965403167,1
864691135719727921,864691134940836963,1
864691135800703330,864691134949221372,1
864691135338579942,864691134965263647,1
864691136991947413,864691134964823071,2
864691135926752270,864691134988881274,1
864691135135706137,864691134949737468,1
864691135465047870,864691134949368316,1
864691136729335158,864691134950034684,1
864691135573378797,864691134964823071,1
864691135771715915,864691134965230879,1
864691135324437916,864691134949087228,1
864691135504053314,864691134940739171,1
864691136451805439,864691134965175071,1
864691136313403453,864691134947936508,1
864691136314539069,864691134966051871,1
864691136743452388,864691134965175071,2
864691136228485713,864691134964447775,1
864691134948224764,864691134948224764,4
864691135755707597,864691134964823071,1
864691135456216170,864691134965403167,2
864691135491479655,864691134948352764,1
864691135616533451,864691134948373756,1
864691135975764591,864691134940950883,1
864691136741545564,864691134949774844,2
864691134887026938,864691134940726115,1
864691136418607255,864691134949519612,1
864691136425796143,864691134965634591,1
864691135358839128,864691134965634591,1
864691136137140093,864691134940964963,1
864691135511621385,864691134940950883,1
864691135119839453,864691134942077795,1
864691134965433119,864691134949087228,2
864691136486928658,864691134965332767,1
864691135136893209,864691134965230879,4
864691136058349528,864691134964430879,1
864691135726917291,864691134948352764,1
864691135947773281,864691134966791711,1
864691135118137309,864691134940970339,1
864691136052918515,864691134942077795,1
864691135375430985,864691134949087228,2
864691135720559921,864691134966263839,1
864691135274546961,864691134940757347,2
864691135570956678,864691134965597471,1
864691136034626491,864691134949368316,1
864691136619114637,864691134948762620,1
864691136144430388,864691134965364255,1
864691136092950964,864691134949368316,2
864691136034577851,864691134949368316,1
864691136483912236,864691134940906339,1
864691136361936354,864691134948244732,6
864691135014751734,864691134942077795,3
864691136195066700,864691134966710559,1
864691135356861903,864691134947962620,3
864691136100923765,864691134964823071,1
864691135878698579,864691134966710559,1
864691135340236774,864691134948373756,1
864691135777432237,864691134965694495,2
864691135850997447,864691134965612319,3
864691136925565258,864691134947959548,1
864691135937220868,864691134949368316,1
864691136723591421,864691134940963171,1
864691136672249597,864691134988881274,1
864691136101641077,864691134964823071,1
864691135689692384,864691134947959548,1
864691135662008816,864691134966791711,4
864691135758628430,864691134949774844,5
864691135810656029,864691134940872035,1
864691136370801800,864691134940950883,1
864691135520173194,864691134965735199,1
864691135701851426,864691134948423676,3
864691136144610100,864691134940964963,1
864691136953677535,864691134948423676,1
864691135927312340,864691134942077795,2
864691136116186788,864691134940781411,1
864691135995586506,864691134965196575,1
864691135470820946,864691134940970339,2
864691135842920419,864691134966051871,1
864691136602804177,864691134988881274,1
864691135976698479,864691134947793916,1
864691136453545983,864691134948423676,1
864691136453545983,864691134965735199,1
864691136580085012,864691134949519612,1
864691135583176301,864691134965184287,1
864691135209994105,864691134940726115,1
864691135562519009,864691134965296415,1
864691136108709048,864691134940757347,1
864691135858491438,864691134965359391,1
864691136389945975,864691134966852383,1
864691135864722396,864691134948272636,1
864691134966051871,864691134966051871,16
864691135561529057,864691134964690207,4
864691136310074458,864691134965612319,1
864691135137357081,864691134964823071,1
864691135656778946,864691134940970339,1
864691135584534392,864691134988881274,1
864691135992443329,864691134965364255,1
864691137197759041,864691134941168227,1
864691135942611316,864691134965328671,1
864691135858491438,864691134965184031,1
864691135496578448,864691134940726115,3
864691135503602613,864691134965184287,1
864691135859233128,864691134965184031,1
864691135407641545,864691134965343775,5
864691136177254406,864691134988437370,1
864691136032676027,864691134947793916,1
864691135918344112,864691134942077795,4
864691135758628430,864691134947959548,2
864691134940025955,864691134965612319,4
864691136443726979,864691134988902778,1
864691135660491504,864691134965612319,1
864691135495796880,864691134949087228,1
864691135808579869,864691134949774844,1
864691136053829619,864691134948263420,1
864691135911081641,864691134948367100,1
864691135983638730,864691134965612319,1
864691135448394898,864691134949368316,1
864691135617056105,864691134965263647,1
864691135489025850,864691134948287228,1
864691135545266216,864691134965343775,2
864691135975824495,864691134948352764,1
864691135858491438,864691134947423740,1
864691135539070322,864691134965359391,1
864691136617124059,864691134942221411,1
864691135014696182,864691134947959548,1
864691135567103831,864691134942077795,2
864691135851518663,864691134942221411,2
864691136602787537,864691134988881274,1
864691136024833337,864691134965612319,1
864691135540519538,864691134948373756,2
864691134950149116,864691134947423740,5
864691136312677181,864691134942221411,5
864691135281078689,864691134947936508,3
864691136672695687,864691134965634591,1
864691136228209745,864691134940836963,1
864691136534274466,864691134947985148,1
864691135920851376,864691134965735199,1
864691135772479051,864691134947423740,1
864691135953802275,864691134965184287,1
864691136005176778,864691134948373756,1
864691135582975597,864691134965612319,1
864691134885471994,864691134965612319,1
864691135685373938,864691134966051871,2
864691135878689363,864691134964469535,1
864691136137140093,864691134965190687,2
864691135802646114,864691134942077795,2
864691135774414843,864691134940757347,1
864691135763053622,864691134940836963,1
864691135783909427,864691134947959548,2
864691136968568014,864691134947423740,2
864691135595712299,864691134964469535,1
864691135918652336,864691134947985148,1
864691136438022558,864691134965184287,1
864691135941000614,864691134949368316,1
864691135848030814,864691134947959548,1
864691136362775266,864691134950034684,1
864691135864756700,864691134948287228,1
864691135816064591,864691134947985148,1
864691136991501205,864691134940726115,1
864691135857607470,864691134940970339,1
864691137199973441,864691134949519612,1
864691135646337519,864691134948421372,2
864691135740429972,864691134940946787,2
864691135211058624,864691134965196575,1
864691135480553414,864691134965343775,1
864691136088933175,864691134940950883,1
864691136032654523,864691134947959548,1
864691135868010518,864691134964430879,3
864691136718235246,864691134947962620,2
864691135307413062,864691134964430879,1
864691136572380578,864691134965612319,1
864691134884754426,864691134940869731,2
864691136330500586,864691134964790815,1
864691135516880339,864691134940946787,1
864691136331410666,864691134950034684,2
864691136053085683,864691134940869731,1
864691135715300500,864691134965612319,1
864691134966306847,864691134965415455,3
864691135732715961,864691134965403167,1
864691135992295617,864691134948377340,1
864691137019954542,864691134964469535,1
864691136268300788,864691134949519612,1
864691135989668096,864691134965402143,1
864691135492595807,864691134965328671,1
864691135362221895,864691134947959548,1
864691136974561564,864691134942221411,4
864691137056364150,864691134964469535,5
864691135565361175,864691134940964963,1
864691136953677535,864691134940726115,1
864691135565873431,864691134965694495,1
864691135595733035,864691134966710559,2
864691134885675770,864691134940869731,1
864691136906163634,864691134966710559,1
864691135959846858,864691134948244732,1
864691135920301232,864691134940906339,1
864691135211658176,864691134948278780,1
864691135645549807,864691134965694495,1
864691136453101311,864691134966791711,1
864691136236663311,864691134940970339,1
864691135977010031,864691134965328671,1
864691136389283959,864691134940757347,1
864691136058865368,864691134965403167,1
864691136091263543,864691134947423740,1
864691135809475020,864691134988881274,1
864691135716812314,864691134964469535,1
864691136423714351,864691134940781411,1
864691135495137680,864691134940970339,2
864691136904349618,864691134965428255,1
864691135654354370,864691134947959548,1
864691135976638787,864691134966051871,1
864691135571184877,864691134965332767,2
864691135465780037,864691134948762620,1
864691135848817246,864691134940950883,1
864691135279591841,864691134940757347,1
864691135234404441,864691134947936508,2
864691136119701272,864691134988881274,1
864691135780986448,864691134948224764,1
864691136236771343,864691134965230879,1
864691136210068924,864691134966178335,1
864691136392518527,864691134949368316,1
864691136381324501,864691134948352764,1
864691136927756618,864691134949087228,1
864691136484207404,864691134988902778,1
864691135516909779,864691134965612319,1
864691135939592196,864691134949519612,1
864691134991067002,864691134949519612,1
864691135741207403,864691134940869731,1
864691135725779883,864691134965223199,1
864691136724473597,864691134965634591,1
864691136484207404,864691134965428255,2
864691136453017855,864691134948287228,4
864691135369764601,864691134966710559,1
864691136041703422,864691134948423676,2
864691135475786048,864691134949087228,2
864691135213081656,864691134949368316,1
864691136578527252,864691134942667363,1
864691135560938209,864691134948272636,2
864691135388882561,864691134965428255,1
864691136743239516,864691134942221411,3
864691136194105046,864691134949774844,2
864691136052115443,864691134965694495,1
864691135516884691,864691134949737468,1
864691135474620978,864691134966852383,1
864691136539123618,864691134940970339,1
864691135800747362,864691134940869731,1
864691136092483508,864691134947936508,2
864691135307874374,864691134949368316,1
864691135909965225,864691134965196575,1
864691135562001633,864691134965328671,2
864691135397171745,864691134949368316,1
864691135323983260,864691134988437370,1
864691136329908458,864691134949774844,2
864691135323984796,864691134942221411,1
864691136952940767,864691134965184287,1
864691135015437462,864691134949221372,1
864691135891966345,864691134950034684,2
864691135473312050,864691134940739171,1
864691135309325638,864691134965735199,1
864691136228921169,864691134949219324,1
864691136195174220,864691134965428255,1
864691136524134033,864691134949219324,1
864691135446722962,864691134942221411,3
864691135182195202,864691134942667363,1
864691135212508096,864691134949519612,1
864691135720337201,864691134965735199,2
864691135360986439,864691134965343775,1
864691135771717963,864691134948244732,1
864691135776882093,864691134949774844,1
864691135464828317,864691134949221372,1
864691135418002874,864691134965230879,1
864691135860948072,864691134965428255,2
864691135309864774,864691134940726115,2
864691135740527764,864691134965332767,1
864691135715300500,864691134948244732,1
864691135502583618,864691134964690207,1
864691135731918521,864691134966178335,1
864691135339982310,864691134966710559,2
864691135014751734,864691134966791711,1
864691135698428826,864691134948423676,1
864691135838600339,864691134965359391,1
864691135374158153,864691134947793916,1
864691135864911230,864691134949774844,1
864691136814606958,864691134940946787,2
864691135865558917,864691134940872035,1
864691136136767115,864691134966178335,1
864691135477356968,864691134947936508,1
864691135725481387,864691134948263420,1
864691136452858879,864691134949087228,2
864691135645287407,864691134950034684,1
864691137020676974,864691134964690207,2
864691135847984478,864691134965263647,1
864691136602103249,864691134965190687,1
864691136041882710,864691134947962620,1
864691134940933475,864691134947959548,1
864691136618486925,864691134949774844,1
864691135339982310,864691134965328671,1
864691134918396938,864691134940906339,1
864691135698460826,864691134966051871,1
864691136099864949,864691134948421372,1
864691135233886553,864691134966263839,1
864691135563052513,864691134940726115,1
864691135491566055,864691134940950883,2
864691135754687437,864691134942221411,1
864691136361492450,864691134940906339,1
864691135654354370,864691134965848351,1
864691136056378840,864691134948287228,2
864691135876906067,864691134940869731,1
864691135939232260,864691134947962620,1
864691135777599584,864691134965428255,1
864691136109371576,864691134940963171,1
864691135938152964,864691134965402143,1
